iter	MAE
1681	515.5398879
1682	515.4948759
1683	515.4613717
1684	515.3306274
1685	515.2931267
1686	515.2764879
1687	515.1978242
1688	515.1861522
1689	515.158359
1690	515.1116131
1691	515.0735088
1692	515.0529039
1693	515.026531
1694	515.0057409
1695	514.9704889
1696	514.9203689
1697	514.8805446
1698	514.8737569
1699	514.849594
1700	514.8301456
1701	514.7983674
1702	514.7696951
1703	514.7467249
1704	514.7263279
1705	514.7133725
1706	514.6687688
1707	514.6392031
1708	514.6268768
1709	514.5769356
1710	514.5581269
1711	514.5436343
1712	514.4245711
1713	514.3266638
1714	514.223302
1715	514.1976609
1716	514.1450985
1717	514.1133248
1718	514.0846349
1719	514.0221921
1720	513.9849946
1721	513.9610817
1722	513.8975369
1723	513.8002992
1724	513.6815609
1725	513.6138196
1726	513.5818277
1727	513.5630464
1728	513.5328343
1729	513.3372363
1730	513.0753559
1731	512.9334745
1732	512.8320146
1733	512.7908953
1734	512.7250421
1735	512.6870555
1736	512.5843865
1737	512.5329396
1738	512.4972053
1739	512.4864392
1740	512.3454217
1741	512.2819667
1742	512.2038366
1743	512.1863629
1744	512.1106963
1745	512.0301711
1746	511.9835273
1747	511.9444464
1748	511.9119212
1749	511.8908989
1750	511.8184073
1751	511.7595245
1752	511.7346593
1753	511.7046694
1754	511.6553062
1755	511.5788305
1756	511.4900791
1757	511.413696
1758	511.3722505
1759	511.2929327
1760	511.2764369
1761	511.2167513
1762	511.1934518
1763	511.1622503
1764	511.1473437
1765	511.1129559
1766	511.1068616
1767	511.0893861
1768	511.077976
1769	511.0683557
1770	510.9677221
1771	510.9376585
1772	510.9059813
1773	510.8684435
1774	510.8561703
1775	510.8474294
1776	510.7931857
1777	510.7718178
1778	510.7611681
1779	510.6891381
1780	510.6172934
1781	510.5777921
1782	510.5065797
1783	510.4684972
1784	510.4581064
1785	510.4032175
1786	510.3831822
1787	510.2552908
1788	510.1259609
1789	510.1104743
1790	509.9982933
1791	509.9843417
1792	509.8773717
1793	509.8465169
1794	509.7864235
1795	509.694336
1796	509.6239084
1797	509.6049681
1798	509.4543615
1799	509.4484942
1800	509.397869
1801	509.2486762
1802	509.2134421
1803	509.1895271
1804	509.0422348
1805	509.0199165
1806	508.9499734
1807	508.9421825
1808	508.8390602
1809	508.8119161
1810	508.7884982
1811	508.7538377
1812	508.7167818
1813	508.5913358
1814	508.5451244
1815	508.4863959
1816	508.4579888
1817	508.3215585
1818	508.2914269
1819	508.1907865
1820	508.1170158
1821	508.0901143
1822	507.834415
1823	507.7818403
1824	507.765638
1825	507.7177964
1826	507.6434881
1827	507.5512746
1828	507.5300124
1829	507.4914351
1830	507.4541083
1831	507.3002465
1832	507.2515025
1833	507.2340402
1834	507.2022539
1835	507.1030523
1836	507.0788013
1837	506.9472285
1838	506.814369
1839	506.6863729
1840	506.6705979
1841	506.6369988
1842	506.5060735
1843	506.494714
1844	506.4373463
1845	506.4074329
1846	506.3395444
1847	506.3084574
1848	506.2958554
1849	506.2683269
1850	506.1759804
1851	506.1457949
1852	506.0405352
1853	505.9094185
1854	505.8382205
1855	505.8002221
1856	505.7841505
1857	505.743875
1858	505.7264555
1859	505.6630833
1860	505.6257829
1861	505.6109457
1862	505.5850182
1863	505.5514627
1864	505.5345378
1865	505.4518319
1866	505.3892335
1867	505.3440986
1868	505.2912787
1869	505.1857946
1870	505.112179
1871	505.0603853
1872	505.0306508
1873	504.9644857
1874	504.9202017
1875	504.8083668
1876	504.7626779
1877	504.710676
1878	504.5907893
1879	504.4463825
1880	504.395292
1881	504.3777668
1882	504.3499011
1883	504.3356944
1884	504.2732188
1885	504.1946441
1886	504.1647196
1887	504.1213274
1888	503.98706
1889	503.9136521
1890	503.8905547
1891	503.8624929
1892	503.8227557
1893	503.7496391
1894	503.6626665
1895	503.6334402
1896	503.5324429
1897	503.4478363
1898	503.4276747
1899	503.3358431
1900	503.2761836
1901	503.2558586
1902	503.1782826
1903	503.1163807
1904	503.0442253
1905	502.9036693
1906	502.8724498
1907	502.7634695
1908	502.6996864
1909	502.6694449
1910	502.6367366
1911	502.5031861
1912	502.4858852
1913	502.4216047
1914	502.3481419
1915	502.3248565
1916	502.2035872
1917	502.1111734
1918	502.096545
1919	502.0542445
1920	502.0370137
1921	501.9963472
1922	501.9635277
1923	501.9292051
1924	501.90692
1925	501.8817386
1926	501.8697977
1927	501.850753
1928	501.8290999
1929	501.7138425
1930	501.6818904
1931	501.6379823
1932	501.5472661
1933	501.4750544
1934	501.4464028
1935	501.4297656
1936	501.4113099
1937	501.3866046
1938	501.3765511
1939	501.3614546
1940	501.2239139
1941	501.1503339
1942	501.0987128
1943	501.0324151
1944	500.9569783
1945	500.7706323
1946	500.6571392
1947	500.6222087
1948	500.5944291
1949	500.5171573
1950	500.4928548
1951	500.4488162
1952	500.4143412
1953	500.3522986
1954	500.3027167
1955	500.2916356
1956	500.2241097
1957	500.1455757
1958	500.0805243
1959	500.0445244
1960	499.9203852
1961	499.8005387
1962	499.6955373
1963	499.6063785
1964	499.5079532
1965	499.4456754
1966	499.414646
1967	499.3377297
1968	499.3254195
1969	499.3010082
1970	499.2843193
1971	499.2707051
1972	499.2386962
1973	499.2125302
1974	499.1855944
1975	499.1035358
1976	499.0877634
1977	499.064481
1978	499.0363185
1979	499.0228579
1980	498.9975605
1981	498.9287027
1982	498.9014783
1983	498.8812397
1984	498.8385337
1985	498.7711469
1986	498.6346791
1987	498.6194563
1988	498.5939339
1989	498.561599
1990	498.4339579
1991	498.3952812
1992	498.3896464
1993	498.2741685
1994	498.2147266
1995	498.1941204
1996	498.181951
1997	498.1675928
1998	498.055345
1999	497.9413989
2000	497.8856927
2001	497.8736118
2002	497.7450363
2003	497.6820816
2004	497.535241
2005	497.5171538
2006	497.5048004
2007	497.4548874
2008	497.3379408
2009	497.3198527
2010	497.1802037
2011	497.1446243
2012	497.0985359
2013	497.0526161
2014	497.0277656
2015	496.9636644
2016	496.8525892
2017	496.8422793
2018	496.8151693
2019	496.7712431
2020	496.7588726
2021	496.7053914
2022	496.5681417
2023	496.5531831
2024	496.5432002
2025	496.4803086
2026	496.4209331
2027	496.3667447
2028	496.3159587
2029	496.2553419
2030	496.2060405
2031	496.1549854
2032	495.9450762
2033	495.8740621
2034	495.8382736
2035	495.8090298
2036	495.7155658
2037	495.6704543
2038	495.6620156
2039	495.6359414
2040	495.6204536
2041	495.5577426
2042	495.5319345
2043	495.4911443
2044	495.4685636
2045	495.456381
2046	495.4337117
2047	495.4100519
2048	495.377662
2049	495.3590985
2050	495.3420009
2051	495.3137866
2052	495.2884481
2053	495.2570582
2054	495.2451638
2055	495.2238718
2056	495.1814192
2057	495.1668011
2058	495.1296681
2059	495.0443839
2060	495.0336035
2061	494.8888558
2062	494.8605075
2063	494.7950788
2064	494.7347111
2065	494.6023321
2066	494.5731859
2067	494.5498875
2068	494.5355206
2069	494.4991105
2070	494.4401761
2071	494.3308443
2072	494.2560233
2073	494.2084899
2074	494.1022349
2075	493.942236
2076	493.8859991
2077	493.7942282
2078	493.7139014
2079	493.6478482
2080	493.5552707
2081	493.4881982
2082	493.3943197
2083	493.3875897
2084	493.3468466
2085	493.2704133
2086	493.2512635
2087	493.1799303
2088	493.1095862
2089	493.0915964
2090	493.023289
2091	493.008827
2092	492.9644867
2093	492.943769
2094	492.9065372
2095	492.8812605
2096	492.8627821
2097	492.8471343
2098	492.7446814
2099	492.7161726
2100	492.6618553
2101	492.6410914
2102	492.6247464
2103	492.5856917
2104	492.5625181
2105	492.5154773
2106	492.4978402
2107	492.485913
2108	492.4244359
2109	492.3893229
2110	492.3783438
2111	492.2696205
2112	492.0976781
2113	492.0041122
2114	491.9508938
2115	491.8667741
2116	491.8396507
2117	491.8229606
2118	491.6827041
2119	491.6616898
2120	491.6392757
2121	491.6162607
2122	491.5764212
2123	491.5517627
2124	491.4652637
2125	491.3862484
2126	491.3650795
2127	491.3507731
2128	491.264879
2129	491.2241275
2130	491.1188425
2131	491.0711403
2132	491.0342689
2133	490.8931467
2134	490.8751932
2135	490.8699802
2136	490.8130384
2137	490.7970318
2138	490.7526172
2139	490.6826541
2140	490.6621661
2141	490.5687462
2142	490.5227314
2143	490.4976568
2144	490.4780548
2145	490.4635785
2146	490.4040109
2147	490.3813744
2148	490.3484448
2149	490.3080917
2150	490.2929783
2151	490.2731594
2152	490.2585965
2153	490.2226141
2154	490.1801436
2155	490.1666946
2156	490.1322682
2157	490.1000389
2158	490.0765378
2159	489.9946942
2160	489.9001823
2161	489.8887086
2162	489.8715357
2163	489.813201
2164	489.7332113
2165	489.6767968
2166	489.6564793
2167	489.6154284
2168	489.5470074
2169	489.5306319
2170	489.5004203
2171	489.4723124
2172	489.4615775
2173	489.4391808
2174	489.423256
2175	489.4057404
2176	489.3493238
2177	489.2551229
2178	489.1460583
2179	489.1092039
2180	489.0560691
2181	488.9747105
2182	488.9700893
2183	488.9629439
2184	488.9187729
2185	488.8930011
2186	488.8721234
2187	488.8508123
2188	488.8316288
2189	488.798432
2190	488.6990689
2191	488.6797279
2192	488.6643542
2193	488.6125243
2194	488.5987078
2195	488.5662746
2196	488.5216281
2197	488.4462247
2198	488.4359213
2199	488.388041
2200	488.3547722
2201	488.3287452
2202	488.3133917
2203	488.2561982
2204	488.233917
2205	488.2206832
2206	488.1580158
2207	488.0905333
2208	487.9569416
2209	487.9246698
2210	487.8982276
2211	487.8611579
2212	487.8334145
2213	487.7723317
2214	487.7578377
2215	487.7236619
2216	487.6325159
2217	487.6056811
2218	487.5936218
2219	487.5838644
2220	487.5012859
2221	487.4912147
2222	487.4806335
2223	487.4715042
2224	487.4102906
2225	487.3519768
2226	487.3187383
2227	487.2372739
2228	487.1976574
2229	487.1257327
2230	487.0876146
2231	486.9929017
2232	486.9340118
2233	486.9116825
2234	486.8555162
2235	486.7960719
2236	486.7830137
2237	486.7523948
2238	486.7224081
2239	486.6309695
2240	486.6150307
2241	486.5450916
2242	486.4464896
2243	486.3923914
2244	486.3583984
2245	486.3260599
2246	486.2398779
2247	486.2175232
2248	486.2094728
2249	486.0949107
2250	486.0756554
2251	486.0646242
2252	486.0307991
2253	486.0187124
2254	485.9874363
2255	485.9803146
2256	485.9725688
2257	485.8434932
2258	485.7807554
2259	485.7719641
2260	485.7561737
2261	485.7493368
2262	485.7386824
2263	485.7308402
2264	485.6815885
2265	485.6717026
2266	485.665618
2267	485.4933203
2268	485.4857072
2269	485.4751944
2270	485.4397324
2271	485.3552731
2272	485.22226
2273	485.110868
2274	485.0800036
2275	485.0292216
2276	485.0111246
2277	484.9815691
2278	484.9720379
2279	484.9584518
2280	484.9460626
2281	484.9045625
2282	484.8585529
2283	484.8508263
2284	484.8433722
2285	484.837777
2286	484.8099805
2287	484.7792592
2288	484.7358135
2289	484.6908581
2290	484.6488187
2291	484.6433109
2292	484.5248655
2293	484.4679685
2294	484.4588595
2295	484.3493152
2296	484.3131215
2297	484.2840434
2298	484.2760011
2299	484.2431019
2300	484.1839712
2301	484.1629062
2302	484.1376722
2303	484.0983032
2304	484.0903086
2305	484.0651203
2306	484.0588045
2307	484.0325465
2308	484.0171493
2309	483.9188723
2310	483.8887671
2311	483.8810919
2312	483.8651179
2313	483.8192596
2314	483.8066439
2315	483.6532481
2316	483.6436679
2317	483.6139277
2318	483.6041352
2319	483.5758742
2320	483.5319684
2321	483.5256578
2322	483.5134688
2323	483.4992351
2324	483.4916173
2325	483.4745843
2326	483.443491
2327	483.4283982
2328	483.4111907
2329	483.3877184
2330	483.3609176
2331	483.2726034
2332	483.1932562
2333	483.1242042
2334	483.1122226
2335	483.073922
2336	483.0581684
2337	482.9767558
2338	482.9327612
2339	482.9054547
2340	482.8898728
2341	482.8369242
2342	482.8124042
2343	482.733419
2344	482.7219364
2345	482.7032174
2346	482.6837983
2347	482.6739177
2348	482.6513629
2349	482.5435221
2350	482.4973767
2351	482.4849451
2352	482.4576731
2353	482.4126637
2354	482.4040558
2355	482.3367756
2356	482.330036
2357	482.3130561
2358	482.2546122
2359	482.1964289
2360	482.1186749
2361	482.0993474
2362	482.0521769
2363	482.0357581
2364	482.0145186
2365	482.0006069
2366	481.9783804
2367	481.9414501
2368	481.9308695
2369	481.8925073
2370	481.8486351
2371	481.8433848
2372	481.8089911
2373	481.7081489
2374	481.6862257
2375	481.6770139
2376	481.6571249
2377	481.6470575
2378	481.6113012
2379	481.6010779
2380	481.573659
2381	481.524209
2382	481.4808593
2383	481.4728788
2384	481.4208961
2385	481.3281483
2386	481.3013411
2387	481.21463
2388	481.1897956
2389	481.1555124
2390	481.1192196
2391	481.1061069
2392	481.069835
2393	481.0598259
2394	481.0410735
2395	481.0304506
2396	481.011987
2397	480.8955371
2398	480.8276545
2399	480.8179882
2400	480.8022581
2401	480.7773322
2402	480.7457904
2403	480.7321198
2404	480.7216264
2405	480.611179
2406	480.56793
2407	480.4190098
2408	480.4039016
2409	480.3829192
2410	480.3651324
2411	480.3368366
2412	480.3026316
2413	480.2835056
2414	480.2521667
2415	480.1935524
2416	480.1245133
2417	480.0769216
2418	480.0103134
2419	479.9689948
2420	479.8976288
2421	479.8661574
2422	479.8436466
2423	479.7772726
2424	479.7694515
2425	479.7173205
2426	479.7031217
2427	479.66749
2428	479.6011981
2429	479.5639489
2430	479.5441981
2431	479.5160245
2432	479.5063078
2433	479.4938376
2434	479.4543615
2435	479.4279511
2436	479.346277
2437	479.3304115
2438	479.3197816
2439	479.3118939
2440	479.2428558
2441	479.2319056
2442	479.2137049
2443	479.1903107
2444	479.1827763
2445	479.17405
2446	479.1176698
2447	479.1033039
2448	479.0747829
2449	479.0525206
2450	479.0416827
2451	478.9470027
2452	478.8931314
2453	478.8515668
2454	478.8164959
2455	478.7632207
2456	478.6548785
2457	478.6452847
2458	478.6270799
2459	478.6085464
2460	478.590843
2461	478.5826375
2462	478.5339238
2463	478.5235055
2464	478.5094172
2465	478.479089
2466	478.4070109
2467	478.3608948
2468	478.3283198
2469	478.2799061
2470	478.2095032
2471	478.151449
2472	478.1016307
2473	478.0298195
2474	478.0089144
2475	477.9969541
2476	477.9352261
2477	477.9224867
2478	477.9089215
2479	477.8772389
2480	477.8578301
2481	477.8456177
2482	477.7992502
2483	477.7352362
2484	477.7168047
2485	477.7104013
2486	477.67037
2487	477.6394236
2488	477.5778718
2489	477.5543445
2490	477.5158108
2491	477.5009249
2492	477.4905814
2493	477.4565672
2494	477.4140278
2495	477.400594
2496	477.3829948
2497	477.3423591
2498	477.2809243
2499	477.2213715
2500	477.1607733
2501	477.1285888
2502	477.114229
2503	477.0732478
2504	477.0487092
2505	477.0144125
2506	476.9822878
2507	476.9758945
2508	476.9660951
2509	476.9404242
2510	476.8210783
2511	476.8113252
2512	476.7817051
2513	476.7304668
2514	476.7087564
2515	476.6711673
2516	476.6397201
2517	476.6033577
2518	476.5821774
2519	476.5186646
2520	476.5083763
2521	476.4612221
2522	476.3869754
2523	476.2669565
2524	476.2142757
2525	476.1730041
2526	476.1327642
2527	476.0616947
2528	476.0468294
2529	475.9995856
2530	475.9830835
2531	475.9386123
2532	475.8203457
2533	475.7573875
2534	475.7207208
2535	475.7004905
2536	475.680021
2537	475.6309771
2538	475.559345
2539	475.5362501
2540	475.4840532
2541	475.4406316
2542	475.3870845
2543	475.3689347
2544	475.2885069
2545	475.2293689
2546	475.1642541
2547	475.1552772
2548	475.0408293
2549	475.0237235
2550	474.9972733
2551	474.9110264
2552	474.8834963
2553	474.8444131
2554	474.8033728
2555	474.7945498
2556	474.6961259
2557	474.6248241
2558	474.5521171
2559	474.5397819
2560	474.5158154
2561	474.4861916
2562	474.4645375
2563	474.4041238
2564	474.3584148
2565	474.3365967
2566	474.3208045
2567	474.310161
2568	474.27969
2569	474.2472278
2570	474.2019874
2571	474.0650904
2572	474.0127729
2573	474.0007195
2574	473.9772821
2575	473.9309689
2576	473.9149981
2577	473.9056242
2578	473.8817603
2579	473.8701223
2580	473.8224023
2581	473.8038238
2582	473.7686457
2583	473.7521374
2584	473.6908943
2585	473.684429
2586	473.5981509
2587	473.5115892
2588	473.4094268
2589	473.3678061
2590	473.3339623
2591	473.3069259
2592	473.2006472
2593	473.1363376
2594	473.1025209
2595	473.0654609
2596	473.0512264
2597	473.0364843
2598	473.0277139
2599	472.9939735
2600	472.9881786
2601	472.9444014
2602	472.9292586
2603	472.8977232
2604	472.8919453
2605	472.8655779
2606	472.8508295
2607	472.8314398
2608	472.8271913
2609	472.8101772
2610	472.7862697
2611	472.7556452
2612	472.7141311
2613	472.6757473
2614	472.644149
2615	472.6291603
2616	472.6030659
2617	472.57963
2618	472.5038706
2619	472.4736062
2620	472.4590787
2621	472.4524221
2622	472.427459
2623	472.4079189
2624	472.3966398
2625	472.3856455
2626	472.3638137
2627	472.3374812
2628	472.2898556
2629	472.2735781
2630	472.2219995
2631	472.1949226
2632	472.1441035
2633	472.1214575
2634	472.0926546
2635	472.0810672
2636	472.0750505
2637	471.9871388
2638	471.9540579
2639	471.9234503
2640	471.8986329
2641	471.8386784
2642	471.7948771
2643	471.7806023
2644	471.6964023
2645	471.6866654
2646	471.6797747
2647	471.6317189
2648	471.6172331
2649	471.6036355
2650	471.5902654
2651	471.5571106
2652	471.5482903
2653	471.5103728
2654	471.4807092
2655	471.4437354
2656	471.4246358
2657	471.3674929
2658	471.3453305
2659	471.3260331
2660	471.2859428
2661	471.2797278
2662	471.2687141
2663	471.2445051
2664	471.2225534
2665	471.2038481
2666	471.1954134
2667	471.1392169
2668	471.1351663
2669	471.1218811
2670	471.0921404
2671	471.0762191
2672	471.0603099
2673	471.0437473
2674	470.9832647
2675	470.9674458
2676	470.8938429
2677	470.8725713
2678	470.848797
2679	470.8078566
2680	470.7984292
2681	470.7894169
2682	470.7629783
2683	470.7414021
2684	470.7260773
2685	470.7087195
2686	470.6782
2687	470.6690057
2688	470.5376824
2689	470.4911047
2690	470.4832386
2691	470.3957919
2692	470.3788419
2693	470.3698655
2694	470.3245714
2695	470.2524547
2696	470.2386473
2697	470.1750506
2698	470.1033883
2699	470.0955267
2700	470.0593536
2701	470.0459894
2702	470.0175551
2703	470.0080202
2704	469.9689497
2705	469.9483892
2706	469.9409754
2707	469.8856683
2708	469.8705258
2709	469.8284542
2710	469.7325051
2711	469.6926968
2712	469.634488
2713	469.554234
2714	469.5391296
2715	469.5209628
2716	469.441572
2717	469.4032927
2718	469.3673147
2719	469.3376839
2720	469.2987597
2721	469.2681872
2722	469.2332569
2723	469.1792621
2724	469.1636427
2725	469.1482561
2726	469.1069129
2727	469.0649956
2728	469.0110707
2729	468.9847082
2730	468.9343177
2731	468.9263524
2732	468.9121464
2733	468.8719639
2734	468.8354106
2735	468.7964011
2736	468.7706338
2737	468.7557816
2738	468.713842
2739	468.7053619
2740	468.6818979
2741	468.6689172
2742	468.6590917
2743	468.6255289
2744	468.593767
2745	468.5617487
2746	468.5243233
2747	468.5086328
2748	468.4845996
2749	468.4675273
2750	468.4058606
2751	468.3567028
2752	468.3062159
2753	468.2895284
2754	468.2521278
2755	468.2101172
2756	468.1941542
2757	468.1791419
2758	468.1726051
2759	468.070215
2760	467.9923097
2761	467.9615198
2762	467.9423011
2763	467.9329211
2764	467.8899237
2765	467.8251563
2766	467.8114575
2767	467.774646
2768	467.7333023
2769	467.721601
2770	467.6748679
2771	467.6604682
2772	467.6330978
2773	467.6118716
2774	467.6058564
2775	467.5643122
2776	467.535277
2777	467.5023746
2778	467.4885708
2779	467.4688152
2780	467.4270095
2781	467.4114408
2782	467.3823413
2783	467.3703531
2784	467.3604748
2785	467.3454788
2786	467.3041178
2787	467.2800535
2788	467.2492288
2789	467.2332523
2790	467.2134258
2791	467.1709856
2792	467.1087626
2793	467.099699
2794	467.0959275
2795	467.0810003
2796	466.9889238
2797	466.97488
2798	466.9034231
2799	466.8801666
2800	466.8692895
2801	466.8400553
2802	466.8176152
2803	466.7943482
2804	466.7855811
2805	466.7754675
2806	466.7653306
2807	466.6859846
2808	466.6509363
2809	466.6318111
2810	466.6177562
2811	466.5881886
2812	466.5812129
2813	466.571921
2814	466.4970491
2815	466.4798347
2816	466.4010392
2817	466.3708039
2818	466.3633515
2819	466.3508165
2820	466.32882
2821	466.2975288
2822	466.2615471
2823	466.2467236
2824	466.2313583
2825	466.2174164
2826	466.2089052
2827	466.2008273
2828	466.1292742
2829	466.0425666
2830	466.0189968
2831	466.0003255
2832	465.9455958
2833	465.9217464
2834	465.901811
2835	465.8799241
2836	465.8295905
2837	465.8089017
2838	465.7968554
2839	465.7886815
2840	465.7703382
2841	465.6514743
2842	465.6342316
2843	465.6256325
2844	465.5959359
2845	465.5868429
2846	465.5142352
2847	465.4640456
2848	465.4360244
2849	465.3819397
2850	465.3576782
2851	465.3339027
2852	465.2778702
2853	465.2699017
2854	465.2615816
2855	465.2380467
2856	465.1990497
2857	465.1855595
2858	465.1385655
2859	465.127687
2860	465.1123146
2861	465.0953916
2862	465.057099
2863	465.0067225
2864	464.9931247
2865	464.9727728
2866	464.9601719
2867	464.9198044
2868	464.9091844
2869	464.8557921
2870	464.7889951
2871	464.7735029
2872	464.7557235
2873	464.7441968
2874	464.731434
2875	464.7007157
2876	464.6831493
2877	464.6740621
2878	464.6406295
2879	464.6236799
2880	464.576988
2881	464.5592034
2882	464.5531413
2883	464.5219748
2884	464.4575976
2885	464.408105
2886	464.3961809
2887	464.3462321
2888	464.3309387
2889	464.3142858
2890	464.28312
2891	464.2698524
2892	464.2633803
2893	464.247209
2894	464.1943826
2895	464.1623798
2896	464.1563021
2897	464.1432946
2898	464.1185121
2899	464.1058266
2900	464.0669508
2901	464.0362381
2902	463.9929222
2903	463.9872766
2904	463.9616935
2905	463.859688
2906	463.8135533
2907	463.7995468
2908	463.7502775
2909	463.6688657
2910	463.6543703
2911	463.648146
2912	463.6179535
2913	463.5937449
2914	463.5712002
2915	463.5581173
2916	463.525914
2917	463.5196701
2918	463.4825541
2919	463.4702477
2920	463.460048
2921	463.419353
2922	463.3987671
2923	463.391529
2924	463.3746468
2925	463.3304722
2926	463.3124576
2927	463.2870743
2928	463.2723349
2929	463.261417
2930	463.2362273
2931	463.2207435
2932	463.1927225
2933	463.1705831
2934	463.1665777
2935	463.1257761
2936	463.0886299
2937	463.0653565
2938	463.0529191
2939	463.0105489
2940	462.9827163
2941	462.9629944
2942	462.9172416
2943	462.9055654
2944	462.867531
2945	462.8628726
2946	462.8415874
2947	462.8318294
2948	462.7779537
2949	462.7491208
2950	462.7343518
2951	462.716236
2952	462.6952771
2953	462.6779872
2954	462.6726417
2955	462.649319
2956	462.6337314
2957	462.5038128
2958	462.4006567
2959	462.3613844
2960	462.3339683
2961	462.3248025
2962	462.2982455
2963	462.1570332
2964	462.1162811
2965	462.0983523
2966	462.0758346
2967	462.0638585
2968	462.0445537
2969	462.0083671
2970	461.9889788
2971	461.94847
2972	461.9419709
2973	461.9343611
2974	461.9268698
2975	461.9180331
2976	461.8290981
2977	461.8131296
2978	461.7487177
2979	461.7325145
2980	461.7158093
2981	461.6588687
2982	461.6374479
2983	461.5795437
2984	461.5299084
2985	461.4372413
2986	461.4019417
2987	461.363578
2988	461.3321584
2989	461.3254983
2990	461.2729601
2991	461.2611542
2992	461.2152328
2993	461.1881147
2994	461.1705863
2995	461.1283218
2996	461.073222
2997	461.0382428
2998	460.9116692
2999	460.8556493
3000	460.8417174
3001	460.8243974
3002	460.8158962
3003	460.8064495
3004	460.775114
3005	460.741181
3006	460.6777616
3007	460.6645106
3008	460.6452774
3009	460.6270722
3010	460.6206024
3011	460.5842218
3012	460.4818528
3013	460.4560112
3014	460.42852
3015	460.3226914
3016	460.2624991
3017	460.209601
3018	460.1745288
3019	460.1698423
3020	460.1439331
3021	460.1226451
3022	460.0881151
3023	460.0805738
3024	460.0763439
3025	460.046336
3026	459.9507394
3027	459.9338954
3028	459.9237781
3029	459.8823205
3030	459.8645302
3031	459.8525849
3032	459.8440049
3033	459.829768
3034	459.8097372
3035	459.7851559
3036	459.7702989
3037	459.7543075
3038	459.7207232
3039	459.7031904
3040	459.6934775
3041	459.6651218
3042	459.645415
3043	459.6163519
3044	459.6099241
3045	459.5684051
3046	459.5264818
3047	459.4990356
3048	459.4906391
3049	459.4552814
3050	459.4397608
3051	459.3895305
3052	459.3791379
3053	459.3368
3054	459.325335
3055	459.2834211
3056	459.271032
3057	459.2465261
3058	459.2213135
3059	459.2139904
3060	459.1678016
3061	459.1652722
3062	459.1596255
3063	459.1513436
3064	459.1029804
3065	459.0960273
3066	459.0738991
3067	459.0326002
3068	459.0215971
3069	459.0079341
3070	459.0020513
3071	458.9632737
3072	458.9143993
3073	458.8947461
3074	458.8887817
3075	458.8447037
3076	458.8352613
3077	458.8249833
3078	458.7768971
3079	458.749858
3080	458.7144693
3081	458.6942507
3082	458.6677683
3083	458.660231
3084	458.6385727
3085	458.6220585
3086	458.6141747
3087	458.6035558
3088	458.5977028
3089	458.589109
3090	458.5751355
3091	458.5252184
3092	458.4614666
3093	458.4419831
3094	458.4319464
3095	458.4093188
3096	458.3862124
3097	458.3712599
3098	458.3544817
3099	458.2659503
3100	458.2517533
3101	458.1913139
3102	458.1726897
3103	458.1648811
3104	458.156169
3105	458.1216422
3106	458.0977609
3107	458.0501991
3108	458.0454993
3109	458.0377125
3110	458.0302778
3111	457.992745
3112	457.9582691
3113	457.9551348
3114	457.9451933
3115	457.9271622
3116	457.9037246
3117	457.8793269
3118	457.8382099
3119	457.816424
3120	457.7742809
3121	457.7618174
3122	457.7096191
3123	457.6691071
3124	457.623079
3125	457.6148211
3126	457.5007965
3127	457.4751214
3128	457.4669507
3129	457.4510467
3130	457.4215463
3131	457.4015548
3132	457.3902557
3133	457.3752774
3134	457.346169
3135	457.3035337
3136	457.2879114
3137	457.2773545
3138	457.2684565
3139	457.2502376
3140	457.2388754
3141	457.2323979
3142	457.2151072
3143	457.1698997
3144	457.1363273
3145	457.1225607
3146	457.1039085
3147	457.0776283
3148	457.0648837
3149	457.0473165
3150	457.0136224
3151	456.9893571
3152	456.9868301
3153	456.9805109
3154	456.9553787
3155	456.9135484
3156	456.8936413
3157	456.8198021
3158	456.7970754
3159	456.7671752
3160	456.7460594
3161	456.7199687
3162	456.7169182
3163	456.6617287
3164	456.6355818
3165	456.6261024
3166	456.6183613
3167	456.5925294
3168	456.5880835
3169	456.5765576
3170	456.5618494
3171	456.537961
3172	456.5180925
3173	456.5057919
3174	456.4819831
3175	456.4690191
3176	456.4115084
3177	456.407351
3178	456.4034796
3179	456.3576032
3180	456.3462012
3181	456.3223744
3182	456.2855548
3183	456.2758603
3184	456.2512687
3185	456.1525381
3186	456.1435027
3187	456.0997568
3188	456.05835
3189	456.0471162
3190	456.0140665
3191	455.9888997
3192	455.9387177
3193	455.9014506
3194	455.8950893
3195	455.8476389
3196	455.8281255
3197	455.8065583
3198	455.7815953
3199	455.7413772
3200	455.7243659
3201	455.7188763
3202	455.6788438
3203	455.6588982
3204	455.6515529
3205	455.6337045
3206	455.6065836
3207	455.5937979
3208	455.5592907
3209	455.5496315
3210	455.5142323
3211	455.4798682
3212	455.4456919
3213	455.4047903
3214	455.3882373
3215	455.3824918
3216	455.3727006
3217	455.3295821
3218	455.3066326
3219	455.3015373
3220	455.2893879
3221	455.2806409
3222	455.2628428
3223	455.2240546
3224	455.2116462
3225	455.1926286
3226	455.1863746
3227	455.1161804
3228	455.1063844
3229	455.0580983
3230	455.0397977
3231	455.031623
3232	455.0149834
3233	454.9967496
3234	454.9889162
3235	454.9750293
3236	454.9576873
3237	454.925422
3238	454.9133893
3239	454.8941055
3240	454.8660599
3241	454.8457568
3242	454.8362654
3243	454.8328935
3244	454.8002248
3245	454.6890118
3246	454.5886524
3247	454.5833806
3248	454.5755385
3249	454.5641082
